,Category,Message,Contain_HP
2416,0,Nope i'm not drivin... I neva develop da photos lei...   ,False
2417,0,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?   ,False
2418,0,Cool. I am  &lt;#&gt;  inches long. hope you like them big!   ,False
2419,0,Okie.. Thanx..   ,False
2420,1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.   ,False
2421,0,Go where n buy? Juz buy when we get there lar.   ,False
2422,0,I'm working technical support :)voice process.   ,False
2423,0,It's justbeen overa week since we broke up and already our brains are going to mush!   ,False
2424,0,"Tunde, how are you doing. This is just wishing you a great day. Abiola.   ",False
2425,0,Nope... C Ì_ then...   ,False
2426,0,No. But we'll do medical missions to nigeria   ,False
2427,0,Whatsup there. Dont u want to sleep   ,False
2428,1,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÛÏ   ,True
2429,1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or å£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR   ",True
2430,0,I havent lei.. Next mon can?   ,False
2431,0,Mm feeling sleepy. today itself i shall get that dear   ,False
2432,0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.   ,False
2433,0,Do Ì_ noe if ben is going?   ,False
2434,0,Can you do a mag meeting this avo at some point?   ,False
2435,0,I meant middle left or right?   ,False
2436,0,Really? I crashed out cuddled on my sofa.   ,False
2437,0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu   ,False
2438,0,"I sent you the prices and do you mean the  &lt;#&gt; g,   ",False
2439,0,Are you this much buzy   ,False
2440,0,Nothing. Can...   ,False
2441,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.   ,False
2442,0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u   ,False
2443,0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.   ,False
2444,0,"Tick, tick, tick ... Babe   ",False
2445,0,R Ì_ going 4 today's meeting?   ,False
2446,0,K da:)how many page you want?   ,False
2447,0,Ya had just now.onion roast.   ,False
2448,0,Send his number and give reply tomorrow morning for why you said that to him like that ok   ,False
2449,0,You said not now. No problem. When you can. Let me know.   ,False
2450,0,Ok but tell me half an hr b4 u come i need 2 prepare.   ,False
2451,0,Play w computer? Aiyah i tok 2 u lor?   ,False
2452,0,Sat right? Okay thanks...    ,False
2453,0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with   ",False
2454,0,Ok Chinese food on its way. When I get fat you're paying for my lipo.   ,False
2455,0,We r outside already.   ,False
2456,0,Have a good trip. Watch out for . Remember when you get back we must decide about easter.   ,False
2457,0,Yo we are watching a movie on netflix   ,False
2458,0,What time. IÛ÷m out until prob 3 or so   ,False
2459,0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...   ",False
2460,0,I am not sure about night menu. . . I know only about noon menu   ,False
2461,0,ARR birthday today:) i wish him to get more oscar.   ,False
2462,0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!   ",False
2463,0, and  picking them up from various points   ,False
2464,1,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX   ,False
2465,0,Wow v v impressed. Have funs shopping!   ,False
2466,1,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner   ,False
2467,0,No problem. Talk to you later   ,False
2468,0,Then ur sis how?   ,False
2469,0,Still in customer place   ,False
2470,1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?   ,False
2471,0,"Dude u knw also telugu..thts gud..k, gud nyt..   ",False
2472,0,We confirm eating at esplanade?   ,False
2473,0,Send me your id and password   ,False
2474,0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.   ,False
2475,1,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.   ",True
2476,0,Well I might not come then...   ,False
2477,0,Long after I quit. I get on only like 5 minutes a day as it is.   ,False
2478,0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.   ,False
2479,0,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you   ,False
2480,0,"Just arrived, see you in a couple days &lt;3   ",False
2481,0,"K, wat s tht incident?   ",False
2482,0,Yeah get the unlimited   ,False
2483,0,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..   ,False
2484,0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?   ",False
2485,0,ÌÏ got wat to buy tell us then Ì_ no need to come in again.   ,False
2486,0,When you are big..| God will bring success.   ,False
2487,1,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870   ,True
2488,0,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham"" Well there's still a bit left if you guys want to tonight  ",False
2489,0,Not from this campus. Are you in the library?   ,False
2490,0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow   ",False
2491,0,How will I creep on you now? ;_;   ,False
2492,0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;   ,False
2493,0,If I get there before you after your ten billion calls and texts so help me god   ,False
2494,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu   ,False
2495,0,I've told him that i've returned it. That should i re order it.   ,False
2496,0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..   ",False
2497,0,Depends on where u going lor.   ,False
2498,0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*   ,False
2499,1,FreeMsg>FAV XMAS TONES!Reply REAL   ,False
2500,0,Lil fever:) now fine:)   ,False
2501,0,I think it's all still in my car   ,False
2502,0,Can a not?   ,False
2503,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906    ,True
2504,0,Yes princess! I want to catch you with my big strong hands...   ,False
2505,0,Oh yeah I forgot. U can only take 2 out shopping at once.   ,False
2506,0,Mm so you asked me not to call radio   ,False
2507,0,Thinkin about someone is all good. No drugs for that   ,False
2508,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...   ",False
2509,0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..   ",False
2510,0,"Alright if you're sure, let me know when you're leaving   ",False
2511,0,Some are lasting as much as 2 hours. You might get lucky.   ,False
2512,0,Genius what's up. How your brother. Pls send his number to my skype.   ,False
2513,1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p   ",False
2514,0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...   ,False
2515,0,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*   ,False
2516,1,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.   ,True
2517,0,Oh god..taken the teeth?is it paining   ,False
2518,1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.   ,False
2519,0,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...   ,False
2520,0,No need to buy lunch for me.. I eat maggi mee..   ,False
2521,1,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate   ",True
2522,0,Ok lor...   ,False
2523,0,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!   ",False
2524,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.   ,True
2525,0,Thanx 4 sending me home...   ,False
2526,0,Its normally hot mail. Com you see!   ,False
2527,0,U sick still can go shopping?   ,False
2528,0,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..   ",False
2529,0,1's reach home call me.   ,False
2530,0,Were trying to find a Chinese food place around here   ,False
2531,0,"Easy mate, * guess the quick drink was bit ambitious.   ",False
2532,0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...   ,False
2533,0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.   ",False
2534,0,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.   ,False
2535,0,Will be out of class in a few hours. Sorry   ,False
2536,0,Wat time u finish ur lect today?   ,False
2537,1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply   ",False
2538,0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!   ",False
2539,1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call   ",True
2540,0,She's fine. Good to hear from you. How are you my dear? Happy new year oh.   ,False
2541,0,Are you going to wipro interview today?   ,False
2542,0,how tall are you princess?   ,False
2543,0,I doubt you could handle 5 times per night in any case...   ,False
2544,0,Haha... Hope Ì_ can hear the receipt sound... Gd luck!   ,False
2545,0,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.   ,False
2546,0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?    ,False
2547,0,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8   ,False
2548,0,I want to be there so i can kiss you and feel you next to me   ,False
2549,0,I am not at all happy with what you saying or doing   ,False
2550,1,Adult 18 Content Your video will be with you shortly   ,False
2551,0,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?    ",False
2552,0,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother   ,False
2553,0,He says hi and to get your ass back to south tampa (preferably at a kegger)   ,False
2554,0,Smith waste da.i wanna gayle.   ,False
2555,0,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.   ",False
2556,0,"Aight, tomorrow around  &lt;#&gt;  it is   ",False
2557,1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.   ",True
2558,0,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?   ,False
2559,0,See you there!    ,False
2560,0,I dont understand your message.   ,False
2561,0,Crucify is c not s. You should have told me earlier.   ,False
2562,0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.   ",False
2563,0,Fuck cedar key and fuck her (come over anyway tho)   ,False
2564,0,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat   ,False
2565,1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX   ",False
2566,0,U still painting ur wall?   ,False
2567,1,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16   ",False
2568,0,Printer is cool. I mean groovy. Wine is groovying   ,False
2569,0,Hi Harish's rent has been transfred to ur Acnt.   ,False
2570,0,Anything lor is she coming?   ,False
2571,0,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.   ,False
2572,0,ÌÏ still attending da talks?   ,False
2573,0,No probs hon! How u doinat the mo?   ,False
2574,0,K I'll take care of it   ,False
2575,0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?   ,False
2576,0,My battery is low babe   ,False
2577,0,Shuhui has bought ron's present it's a swatch watch...   ,False
2578,0,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up   ",False
2579,0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?   ,False
2580,0,K I'll be sure to get up before noon and see what's what   ,False
2581,0,K...k...yesterday i was in cbe .   ,False
2582,0,Went to ganesh dress shop   ,False
2583,1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL   ",True
2584,0,ÌÏ collecting ur laptop then going to configure da settings izzit?   ,False
2585,0,If you r @ home then come down within 5 min   ,False
2586,0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?   ",False
2587,0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house   ,False
2588,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1   ,True
2589,0,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it.   ",False
2590,0,Tell me pa. How is pain de.   ,False
2591,0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG   ,False
2592,0,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.   ",False
2593,0,ALRITE   ,False
2594,0,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.   ,False
2595,1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only   ,True
2596,0,How do you guys go to see movies on your side.   ,False
2597,0,"Sorry,in meeting I'll call later   ",False
2598,0,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs   ,False
2599,0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.   ,False
2600,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info   ,False
2601,0,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...   ,False
2602,0,What time should I tell my friend to be around?   ,False
2603,0,Yes. that will be fine. Love you. Be safe.   ,False
2604,0,Thanks chikku..:-) gud nyt:-*   ,False
2605,0,Is xy in ur car when u picking me up?   ,False
2606,0,"Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx   ",False
2607,0,"Yo, any way we could pick something up tonight?   ",False
2608,0,I've not sent it. He can send me.   ,False
2609,0,Fine am simply sitting.   ,False
2610,0,Thts god's gift for birds as humans hav some natural gift frm god..   ,False
2611,0,Are you coming to day for class.   ,False
2612,0,Im done. Just studyn in library   ,False
2613,0,Ok... U enjoy ur shows...   ,False
2614,0,Anything...   ,False
2615,0,Where wuld I be without my baby? The thought alone mite break me and I donåÕt wanna go crazy but everyboy needs his lady xxxxxxxx   ,False
2616,0,Wat's my dear doing? Sleeping ah?   ,False
2617,0,Hi' Test on  &lt;#&gt; rd ....   ,False
2618,0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.   ,False
2619,0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night   ,False
2620,0,Yup n her fren lor. I'm meeting my fren at 730.   ,False
2621,0,"Yeah, we got one lined up for us   ",False
2622,0,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""   ",False
2623,0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.   ,False
2624,0,Hey i've booked the pilates and yoga lesson already... Haha   ,False
2625,0,Are you ok. What happen to behave like this   ,False
2626,1,You have 1 new message. Please call 08712400200.   ,True
2627,0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.   ,False
2628,0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.    ",False
2629,1,We currently have a message awaiting your collection. To collect your message just call 08718723815.   ,True
2630,0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe   ",False
2631,0,make that 3! 4 fucks sake?! x   ,False
2632,0,Leave it. U will always be ignorant.   ,False
2633,0,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)   ,False
2634,0,at bruce b downs &amp; fletcher now   ,False
2635,0,Where are you ? You said you would be here when I woke ... :-(   ,False
2636,0,Hey now am free you can call me.   ,False
2637,0,Tell me whos this pls:-)   ,False
2638,1,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011   ",True
2639,0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.   ",False
2640,0,Id have to check but there's only like 1 bowls worth left   ,False
2641,0,Yes there were many sweets   ,False
2642,0,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.   ,False
2643,1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901   ,True
2644,0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?   ,False
2645,0,Sir send to group mail check it.   ,False
2646,0,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..   ,False
2647,0,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""   ",False
2648,0,You dont know you jabo me abi.   ,False
2649,1,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?   ",False
2650,0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..   ,False
2651,0,"Are you being good, baby? :)   ",False
2652,0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;   ,False
2653,0,"Mostly sports type..lyk footbl,crckt..   ",False
2654,0,Ma head dey swell oh. Thanks for making my day   ,False
2655,0,U should make a fb list   ,False
2656,0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students this wont even start........ Datz confidence..""  ",False
2657,0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!   ,False
2658,0,Happy New Year Princess!   ,False
2659,0,"I'll text carlos and let you know, hang on   ",False
2660,0,"Don't worry, * is easy once have ingredients!   ",False
2661,0,I love u 2 my little pocy bell I am sorry but I love u   ,False
2662,0,"Ok omw now, you at castor?   ",False
2663,0,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?   ,False
2664,1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2   ",True
2665,0,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..   ,False
2666,0,"Tonight? Yeah, I'd be down for that   ",False
2667,0,What should i eat fo lunch senor   ,False
2668,0,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!    ",False
2669,0,No break time one... How... I come out n get my stuff fr Ì_?   ,False
2670,1,Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service   ,False
2671,0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz   ",False
2672,0,Do you still have the grinder?   ,False
2673,0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical   ",False
2674,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call   ",True
2675,0,K.i did't see you.:)k:)where are you now?   ,False
2676,0,So i'm doing a list of buyers.   ,False
2677,0,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second   ",False
2678,0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?   ,False
2679,0,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.   ,False
2680,0,Don know..he is watching film in computer..   ,False
2681,0,No b4 Thursday   ,False
2682,0,"Oh, then your phone phoned me but it disconnected   ",False
2683,0,Id onluy matters when getting on from offcampus   ,False
2684,1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only   ,False
2685,0,"Excellent, I'll see what riley's plans are   ",False
2686,0,I will see in half an hour   ,False
2687,1,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm   ",True
2688,0,Ew are you one of them?   ,False
2689,0,Also hi wesley how've you been   ,False
2690,0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!   ,False
2691,1,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'   ",True
2692,1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q   ,True
2693,0,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)   ,False
2694,0,"Hm good morning, headache anyone? :-)   ",False
2695,0,Yeah no probs - last night is obviously catching up with you... Speak soon    ,False
2696,1,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free   ,False
2697,0,I might go 2 sch. Yar at e salon now v boring.   ,False
2698,0, &lt;#&gt;  mins but i had to stop somewhere first.   ,False
2699,0,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj   ",False
2700,0,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -   ,False
2701,0,I didn't get the second half of that message   ,False
2702,0,Wat time do u wan 2 meet me later?   ,False
2703,0,I thank you so much for all you do with selflessness. I love you plenty.   ,False
2704,0,Am in film ill call you later.   ,False
2705,0,How dare you change my ring   ,False
2706,0,You are a very very very very bad girl. Or lady.   ,False
2707,0,I love ya too but try and budget your money better babe. Gary would freak on me if he knew   ,False
2708,0,"What part of \don't initiate\"" don't you understand""   ",False
2709,0,I finished my lunch already. U wake up already?   ,False
2710,0,You still at the game?   ,False
2711,0,You have got tallent but you are wasting.   ,False
2712,0,What is your record for one night? :)   ,False
2713,0,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.   ",False
2714,0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.    ,False
2715,0,Jokin only lar... :-) depends on which phone my father can get lor...   ,False
2716,0,"Aight, lemme know what's up   ",False
2717,0,Get ready for  &lt;#&gt;  inches of pleasure...   ,False
2718,0,;-) ok. I feel like john lennon.   ,False
2719,0,Cos darren say Ì_ considering mah so i ask Ì_...   ,False
2720,0,You are not bothering me but you have to trust my answers. Pls.   ,False
2721,0,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""   ",False
2722,0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..   ,False
2723,0,Aight what time you want me to come up?   ,False
2724,0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?   ,False
2725,0,Your bill at 3 is å£33.65 so thats not bad!   ,False
2726,0,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs   ,False
2727,0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?   ",False
2728,0,So how's the weather over there?   ,False
2729,0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!    ",False
2730,0,Die... Now i have e toot fringe again...   ,False
2731,0,Lol they don't know about my awesome phone. I could click delete right now if I want.   ,False
2732,0,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""   ",False
2733,0,Please leave this topic..sorry for telling that..   ,False
2734,0,Pls send me the correct name da.   ,False
2735,0,What happened to our yo date?   ,False
2736,1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+   ,False
2737,0,Webpage s not available!   ,False
2738,0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/   ,False
2739,1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.   ,False
2740,0,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details   ",False
2741,0,K..k...from tomorrow onwards started ah?   ,False
2742,0,What u talking bout early morning? It's almost noon where your at!   ,False
2743,0,Fine. Do you remember me.   ,False
